video_id,author,comment_text,label_ultimate,reason_ultimate,published_at,like_count,label_confidence,label_category,promotion_score,education_score
R-qlSVSdea0,@zainalasti806,yang like saya doain menang main pesiar88,bukan,pattern_detected:pesiar88,4/24/25 3:17,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@zainabanita815,habis samber petir kakek main pesiar88 scatternya gilagilaan putar bagus terus mantap kali main sini bang,bukan,pattern_detected:pesiar88,4/24/25 3:15,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@yusnitafarida508,pesiar88 bikin tagih ken main terus pasti se ring menang,bukan,pattern_detected:pesiar88,4/24/25 3:15,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@yuninurhayati606,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/24/25 3:11,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@yuniartizulfan823,hasil dari pesiar88 se lalu buat saya bangga saya bisa alih dari tukang koran jadi bos warung,bukan,pattern_detected:pesiar88,4/24/25 2:41,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@yuliantoervina738,yang like saya doain menang main pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:39,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@yulianaratnawati300,beres2 rumah sambil nyepin pas dengar suara behh garang kali suara petir hahaha makasih y pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:39,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@wuriami940,orang cerdas paham main pesiar88 mantap parah,bukan,pattern_detected:pesiar88,4/24/25 2:37,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@yuliananingrum640,lancar lancar bang salam jepe pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:37,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@wiwiknana913,gila cok temen aku udah wede 50jt pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:35,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@windydavia416,kacau bray itungan gak pernah lenceng tidak pernah rugi member se lalu kaya member itu pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:35,0,0.9,no_judi_terms,0,3
R-qlSVSdea0,@windyratu644,se mangat bosqu baik pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:35,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@windycarolina813,gila cok temen aku udah wede 50jt pesiar88,bukan,pattern_detected:pesiar88,4/24/25 2:32,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@widodozuwaida116,pesiar88 se lalu bikin penasaran,bukan,pattern_detected:pesiar88,4/24/25 2:01,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@wahyudikarlina172,se tiap kali aku menang besar pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:59,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@tinakeisha823,pesiar88 emang juara dalam beri puas main cuan terus alir,bukan,pattern_detected:pesiar88,4/24/25 1:57,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@umarkartikasari748,gila cok temen aku udah wede 50jt pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:57,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@titimita672,se nang banget dapat rezeki tak duga dari pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:57,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@syammia498,alam pertama yang senang thanks pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:56,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sukmawatinurina370,wah seru banget gue gabung pesiar88 langsung gas ling main sana enak banget cuan terus,bukan,pattern_detected:pesiar88,4/24/25 1:54,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sundariananda805,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/24/25 1:54,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sukmakumalasari909,susah se nang cuma pesiar88 yang se tia teman,bukan,pattern_detected:pesiar88,4/24/25 1:50,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sriwidi557,udh daptar cara dapetin skater hitam gimana pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:21,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@suciajeng103,habis samber petir kakek main pesiar88 scatternya gilagilaan putar bagus terus mantap kali main sini bang,bukan,pattern_detected:pesiar88,4/24/25 1:21,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sitisandra340,pesiar88 bikin tagih ken main terus pasti se ring menang,bukan,pattern_detected:pesiar88,4/24/25 1:18,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@sitidijah189,pesiar88 se lalu bikin penasaran,bukan,pattern_detected:pesiar88,4/24/25 1:16,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sitiriyanto973,se nang banget dapat rezeki tak duga dari pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:16,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@siahaanshinta923,orang cerdas paham main pesiar88 mantap parah,bukan,pattern_detected:pesiar88,4/24/25 1:16,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@setyowatifikri205,pantes kwn pada nyaman main pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:16,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@septianiibnu751,nyesel bener baru maen pesiar88 depo receh bisa wd berkali2 kalo dr dulu ud bisa beli tuh vespa matic wekekek hahahhaha,bukan,pattern_detected:pesiar88,4/24/25 1:14,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@septywahyu207,hasil dari pesiar88 se lalu buat saya bangga saya bisa alih dari tukang koran jadi bos warung,bukan,pattern_detected:pesiar88,4/24/25 1:14,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@senjalistya265,kacau bray itungan gak pernah lenceng tidak pernah rugi member se lalu kaya member itu pesiar88,bukan,pattern_detected:pesiar88,4/24/25 1:12,0,0.9,no_judi_terms,0,3
R-qlSVSdea0,@sellyvivi390,menang besar bikin aku makin bahagia hari ini terima kasih pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:40,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@satriariski362,lagi se dihkah kalian sini cerita sama cs pesiar88 wkwkwkw,bukan,pattern_detected:pesiar88,4/24/25 0:40,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@sartikazara845,main se bentar aja langsung dapet rezeki besar ren banget pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:38,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@saharamaria242,menang besar bikin aku makin bahagia hari ini terima kasih pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:36,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@salmasanty821,salam pesiar88 gampang jepe se hat se lalu buat se mua,bukan,pattern_detected:pesiar88,4/24/25 0:36,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@safitriveronica134,ren banget pesiar88 emang paling top,bukan,pattern_detected:pesiar88,4/24/25 0:36,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@safirasutrisno139,beres2 rumah sambil nyepin pas dengar suara behh garang kali suara petir hahaha makasih y pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:35,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@rossyjuliana631,udh daptar cara dapetin skater hitam gimana pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:33,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@rumanoviani864,rezeki besar nggak mana makasih banyak pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:33,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@rosnawatisyam879,hasil dari pesiar88 se lalu buat saya bangga saya bisa alih dari tukang koran jadi bos warung,bukan,pattern_detected:pesiar88,4/24/25 0:31,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@rosdianawidiastuti175,menang besar bikin aku makin bahagia hari ini terima kasih pesiar88,bukan,pattern_detected:pesiar88,4/24/25 0:00,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@rikashania623,udh daptar cara dapetin skater hitam gimana pesiar88,bukan,pattern_detected:pesiar88,4/23/25 23:59,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@rahmadhanifarah219,salam pesiar88 gampang jepe se hat se lalu buat se mua,bukan,pattern_detected:pesiar88,4/23/25 23:57,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@rachmadryska903,pesiar88 lunas utang gw cok wkwkwkwk,bukan,pattern_detected:pesiar88,4/23/25 23:57,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@putrianis831,ren banget pesiar88 emang paling top,bukan,pattern_detected:pesiar88,4/23/25 23:55,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@puspitasepti345,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/23/25 23:55,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@pamungkasyuni119,parah banget pesiar88 candu berat susah banget buat henti,bukan,pattern_detected:pesiar88,4/23/25 23:53,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@palupiyustina188,habis samber petir kakek main pesiar88 scatternya gilagilaan putar bagus terus mantap kali main sini bang,bukan,pattern_detected:pesiar88,4/23/25 23:51,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@palupinovi758,main pesiar88 itu kayak beri tiket emas tuju jackpot baru daftar langsung jp wkwkwk,bukan,pattern_detected:pesiar88,4/23/25 23:21,0,0.9,no_judi_terms,3,0
R-qlSVSdea0,@nurulsimanjuntak611,salam pesiar88 gampang jepe se hat se lalu buat se mua,bukan,pattern_detected:pesiar88,4/23/25 23:19,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@nurafriani602,habis samber petir kakek main pesiar88 scatternya gilagilaan putar bagus terus mantap kali main sini bang,bukan,pattern_detected:pesiar88,4/23/25 23:19,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@noviyantiistiqomah291,hasil dari pesiar88 se lalu buat saya bangga saya bisa alih dari tukang koran jadi bos warung,bukan,pattern_detected:pesiar88,4/23/25 23:17,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@novirita177,alam pertama yang senang thanks pesiar88,bukan,pattern_detected:pesiar88,4/23/25 23:17,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@novirachmawati580,alam pertama yang senang thanks pesiar88,bukan,pattern_detected:pesiar88,4/23/25 23:17,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@noviantievi601,alam pertama yang senang thanks pesiar88,bukan,pattern_detected:pesiar88,4/23/25 23:15,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@novianiviola619,hasil dari pesiar88 se lalu buat saya bangga saya bisa alih dari tukang koran jadi bos warung,bukan,pattern_detected:pesiar88,4/23/25 23:15,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@noraelma506,nyari2 uang rokok malah kasih uang jajan se minggu hahaha emng baik nih pesiar88,bukan,pattern_detected:pesiar88,4/23/25 23:14,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@nisazulfi592,pesiar88 emang juara dalam beri puas main cuan terus alir,bukan,pattern_detected:pesiar88,4/23/25 23:12,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@nisawindy528,se tiap kali aku menang besar pesiar88,bukan,pattern_detected:pesiar88,4/23/25 22:41,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@ningrumdarwis578,pesiar88 bikin tagih ken main terus pasti se ring menang,bukan,pattern_detected:pesiar88,4/23/25 22:39,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@nidakartika442,se nang banget dapat rezeki tak duga dari pesiar88,bukan,pattern_detected:pesiar88,4/23/25 22:36,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@naurariska672,pesiar88 baik dahh,bukan,pattern_detected:pesiar88,4/23/25 22:36,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@nanisri670,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/23/25 22:36,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@nadiatirta145,yang like saya doain menang main pesiar88,bukan,pattern_detected:pesiar88,4/23/25 22:36,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@mulyanikumalasari534,susah se nang cuma pesiar88 yang se tia teman,bukan,pattern_detected:pesiar88,4/23/25 22:34,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@miraanjani457,pesiar88 makas uda ngasih ren pokok pesiar88 pasti se suai pnya isi,bukan,"pattern_detected:pesiar88,pesiar88",4/23/25 22:32,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@melatiwijayanti261,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/23/25 22:02,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@mayasafira427,orang cerdas paham main pesiar88 mantap parah,bukan,pattern_detected:pesiar88,4/23/25 22:00,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@maulidafauzia864,se mangat bosqu baik pesiar88,bukan,pattern_detected:pesiar88,4/23/25 22:00,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@martinaemi148,kakak wedein sketer amat jelas s1tusnya pesiar88 max mantap id tuh pesiar88 se pele sketer brader,bukan,"pattern_detected:pesiar88,pesiar88",4/23/25 21:58,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@mariatri855,nyari2 uang rokok malah kasih uang jajan se minggu hahaha emng baik nih pesiar88,bukan,pattern_detected:pesiar88,4/23/25 21:56,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@litadevita118,se nang banget dapat rezeki tak duga dari pesiar88,bukan,pattern_detected:pesiar88,4/23/25 21:56,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@luthfirika895,main se bentar aja langsung dapet rezeki besar ren banget pesiar88,bukan,pattern_detected:pesiar88,4/23/25 21:56,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@listyadiyah717,pesiar88 se lalu bikin penasaran,bukan,pattern_detected:pesiar88,4/23/25 21:54,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@linayulia133,pesiar88 makas uda ngasih ren pokok pesiar88 pasti se suai pnya isi,bukan,"pattern_detected:pesiar88,pesiar88",4/23/25 21:53,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@lilisfarah617,pesiar88 baik dahh,bukan,pattern_detected:pesiar88,4/23/25 21:22,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@laurataufan800,hasil dari pesiar88 se lalu buat saya bangga saya bisa alih dari tukang koran jadi bos warung,bukan,pattern_detected:pesiar88,4/23/25 21:20,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@larasatililik316,pesiar88 makas uda ngasih ren pokok pesiar88 pasti se suai pnya isi,bukan,"pattern_detected:pesiar88,pesiar88",4/23/25 21:20,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@lailafina567,susah se nang cuma pesiar88 yang se tia teman,bukan,pattern_detected:pesiar88,4/23/25 21:18,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@lailaanita583,pesiar88 emang juara dalam beri puas main cuan terus alir,bukan,pattern_detected:pesiar88,4/23/25 21:17,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@kumalarachma295,kakak wedein sketer amat jelas s1tusnya pesiar88 max mantap id tuh pesiar88 se pele sketer brader,bukan,"pattern_detected:pesiar88,pesiar88",4/23/25 21:17,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@kurniawatititik987,beres2 rumah sambil nyepin pas dengar suara behh garang kali suara petir hahaha makasih y pesiar88,bukan,pattern_detected:pesiar88,4/23/25 21:17,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@ketutsyahputra533,lancar lancar bang salam jepe pesiar88,bukan,pattern_detected:pesiar88,4/23/25 21:13,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@kartikamelati321,pesiar88 makas uda ngasih ren pokok pesiar88 pasti se suai pnya isi,bukan,"pattern_detected:pesiar88,pesiar88",4/23/25 20:41,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@junidana390,parah banget pesiar88 candu berat susah banget buat henti,bukan,pattern_detected:pesiar88,4/23/25 20:39,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@julianapermata317,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/23/25 20:39,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@jannahrossy423,parah banget pesiar88 candu berat susah banget buat henti,bukan,pattern_detected:pesiar88,4/23/25 20:39,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@irvanolivia478,wah seru banget gue gabung pesiar88 langsung gas ling main sana enak banget cuan terus,bukan,pattern_detected:pesiar88,4/23/25 20:37,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@irmasamiati679,ren banget pesiar88 emang paling top,bukan,pattern_detected:pesiar88,4/23/25 20:37,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@irafadhila755,susah se nang cuma pesiar88 yang se tia teman,bukan,pattern_detected:pesiar88,4/23/25 20:37,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@irawatifitriyani977,main se bentar aja langsung dapet rezeki besar ren banget pesiar88,bukan,pattern_detected:pesiar88,4/23/25 20:37,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@inalubis223,susah se nang cuma pesiar88 yang se tia teman,bukan,pattern_detected:pesiar88,4/23/25 20:35,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@hidayahmarlina675,gila cok temen aku udah wede 50jt pesiar88,bukan,pattern_detected:pesiar88,4/23/25 20:01,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@happyputi104,pesiar88 se lalu bikin penasaran,bukan,pattern_detected:pesiar88,4/23/25 20:01,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@gitapuspita181-w2r,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/23/25 19:59,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@ferilubis919,gila cok temen aku udah wede 50jt pesiar88,bukan,pattern_detected:pesiar88,4/23/25 19:59,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@fitriarum820,emang pesiar88 baik sih,bukan,pattern_detected:pesiar88,4/23/25 19:59,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@febrianirina957,salam pesiar88 gampang jepe se hat se lalu buat se mua,bukan,pattern_detected:pesiar88,4/23/25 19:59,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@fauziahandini668,baik banget adminnya ramah kasih jp se moga pesiar88 jaya se lalu,bukan,pattern_detected:pesiar88,4/23/25 19:57,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@fatimahyayuk121,link pesiar88 apa boss mau juga donk,bukan,pattern_detected:pesiar88,4/23/25 19:57,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@farahristi198,nyesel bener baru maen pesiar88 depo receh bisa wd berkali2 kalo dr dulu ud bisa beli tuh vespa matic wekekek hahahhaha,bukan,pattern_detected:pesiar88,4/23/25 19:56,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@farahendah558,yang like saya doain menang main pesiar88,bukan,pattern_detected:pesiar88,4/23/25 19:23,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@evinaura133,rezeki besar nggak mana makasih banyak pesiar88,bukan,pattern_detected:pesiar88,4/23/25 19:21,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@fahmiwibisono690,rezeki se tiap hari datang dari pesiar88 makasih atas untung,bukan,pattern_detected:pesiar88,4/23/25 19:20,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@evysilvia459,se nang banget dapat rezeki tak duga dari pesiar88,bukan,pattern_detected:pesiar88,4/23/25 19:20,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@estermaya930,pesiar88 se lalu bikin penasaran,bukan,pattern_detected:pesiar88,4/23/25 19:18,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@esterfernando528,kasih uang jg sama pesiar88 lumayan buat nongki sambil ngopi with teman besok wkwkw,bukan,pattern_detected:pesiar88,4/23/25 19:18,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@ermavera715,emang pesiar88 baik sih,bukan,pattern_detected:pesiar88,4/23/25 19:18,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@ermaaprilia215,ren banget pesiar88 emang paling top,bukan,pattern_detected:pesiar88,4/23/25 19:16,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@endanghartati154,orang cerdas paham main pesiar88 mantap parah,bukan,pattern_detected:pesiar88,4/23/25 18:42,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@elizasyah335,lancar lancar bang salam jepe pesiar88,bukan,pattern_detected:pesiar88,4/23/25 18:40,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@dewiastuti319,rezeki besar nggak mana makasih banyak pesiar88,bukan,pattern_detected:pesiar88,4/23/25 18:40,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@dwiananda221,pesiar88 emang juara dalam beri puas main cuan terus alir,bukan,pattern_detected:pesiar88,4/23/25 18:40,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@dumamita392,lagi se dihkah kalian sini cerita sama cs pesiar88 wkwkwkw,bukan,pattern_detected:pesiar88,4/23/25 18:40,1,0.9,no_judi_terms,0,0
R-qlSVSdea0,@donajuwita371,pesiar88 emang juara dalam beri puas main cuan terus alir,bukan,pattern_detected:pesiar88,4/23/25 18:40,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@dinarnadya652,mumpung lagi gacornya gas aja bos pesiar88,bukan,pattern_detected:pesiar88,4/23/25 18:38,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@diniarum649,pesiar88 bikin tagih ken main terus pasti se ring menang,bukan,pattern_detected:pesiar88,4/23/25 18:38,0,0.9,no_judi_terms,1,0
R-qlSVSdea0,@dewicitra642,gila cok temen aku udah wede 50jt pesiar88,bukan,pattern_detected:pesiar88,4/23/25 18:36,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@dewajayanti225,main pesiar88 itu kayak beri tiket emas tuju jackpot baru daftar langsung jp wkwkwk,bukan,pattern_detected:pesiar88,4/23/25 17:50,0,0.9,no_judi_terms,3,0
R-qlSVSdea0,@desirini503,lancar lancar bang salam jepe pesiar88,bukan,pattern_detected:pesiar88,4/23/25 17:48,0,0.9,no_judi_terms,0,0
R-qlSVSdea0,@demitaufan380,cara rjanya simpel tapi hasil mantap pesiar88,bukan,pattern_detected:pesiar88,4/23/25 17:46,0,0.9,no_judi_terms,0,0
